Unnamed: 0,movie_title,year,director,actors,war,biography,western,thriller,adventure,romance,reality-tv,mystery,horror,film-noir,musical,sport,animation,action,comedy,fantasy,history,sci-fi,music,crime,drama,family,overviews,description
3700,Fried Green Tomatoes,1991,Jon Avnet,"Kathy Bates, Jessica Tandy, Mary Stuart Masterson, Mary-Louise Parker",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Amidst her own personality crisis, southern housewife Evelyn Couch meets Ninny, an outgoing old woman who tells her the story of Idgie Threadgoode and Ruth Jamison, two young women who experienced hardships and love in Whistle Stop, Alabama in the 1920s.","['Ruth Jamison', 'two', 'Alabama', 'Evelyn Couch', 'Whistle Stop', 'the 1920s', 'Ninny', 'Idgie Threadgoode']"
3702,When Harry Met Sally...,1989,Rob Reiner,"Billy Crystal, Meg Ryan, Carrie Fisher, Bruno Kirby",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"During their travel from Chicago to New York, Harry and Sally debate whether or not sex ruins a friendship between a man and a woman. Eleven years later, and they're still no closer to finding the answer.","['Eleven years later', 'New York', 'Chicago', 'Harry', 'Sally']"
3707,Deliverance,1972,John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.","['Lewis Medlock', 'American', 'one', 'the Cahulawassee River']"
3711,The Caine Mutiny,1954,Edward Dmytryk,"Humphrey Bogart, Jos¨¦ Ferrer, Van Johnson, Fred MacMurray",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"When a US Naval captain shows signs of mental instability that jeopardize his ship, the first officer relieves him of command and faces court martial for mutiny.","['first', 'US Naval']"
3712,The Quiet Man,1952,John Ford,"John Wayne, Maureen O'Hara, Barry Fitzgerald, Ward Bond",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"An American man returns to the village of his birth in Ireland, where he finds love and conflict.","['American', 'Ireland']"
3713,The African Queen,1951,John Huston,"Humphrey Bogart, Katharine Hepburn, Robert Morley, Peter Bull",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
3743,The Station Agent,2003,Tom McCarthy,"Peter Dinklage, Patricia Clarkson, Bobby Cannavale, Paul Benjamin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"When his only friend dies, a man born with dwarfism moves to rural New Jersey to live a life of solitude, only to meet a chatty hot dog vendor and a woman dealing with her own personal loss.",['New Jersey']
3749,Moulin Rouge!,2001,Baz Luhrmann,"Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star.","['Moulin Rouge', 'the 20th century', 'Parisian']"
3757,Dangerous Liaisons,1988,Stephen Frears,"Glenn Close, John Malkovich, Michelle Pfeiffer, Swoosie Kurtz",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In 18th century France, Marquise de Merteuil asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don¡¯t go as planned.","['Vicomte de Valmont', 'France', 'one last night', 'Marquise de Merteuil', '18th century']"
3758,Withnail & I,1987,Bruce Robinson,"Richard E. Grant, Paul McGann, Richard Griffiths, Ralph Brown",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Two out-of-work actors -- the anxious, luckless Marwood and his acerbic, alcoholic friend, Withnail -- spend their days drifting between their squalid flat, the unemployment office and the pub. When they take a holiday ""by mistake"" at the country house of Withnail's flamboyantly gay uncle, Monty, they encounter the unpleasant side of the English countryside: tedium, terrifying locals and torrential rain.","['Marwood', 'Monty', 'Two', 'days', 'English', 'Withnail']"
3762,Close Encounters of the Third Kind,1977,Steven Spielberg,"Richard Dreyfuss, Fran?ois Truffaut, Teri Garr, Melinda Dillon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"After an encounter with UFOs, a line worker feels undeniably drawn to an isolated area in the wilderness where something spectacular is about to happen.",[]
3767,Breakfast at Tiffany's,1961,Blake Edwards,"Audrey Hepburn, George Peppard, Patricia Neal, Buddy Ebsen",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Holly Golightly is an eccentric New York City playgirl determined to marry a Brazilian millionaire. But when young writer Paul Varjak moves into her apartment building, her past threatens to get in their way.","['Brazilian', 'Holly Golightly', 'Paul Varjak', 'New York City']"
3770,Rebel Without a Cause,1955,Nicholas Ray,"James Dean, Natalie Wood, Sal Mineo, Jim Backus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"After moving to a new town, troublemaking teen Jim Stark is supposed to have a clean slate, although being the new kid in town brings its own problems. While searching for some stability, Stark forms a bond with a disturbed classmate, Plato, and falls for local girl Judy. However, Judy is the girlfriend of neighborhood tough, Buzz. When Buzz violently confronts Jim and challenges him to a drag race, the new kid's real troubles begin.","['Jim', 'Buzz', 'Jim Stark', 'Plato', 'Judy', 'Stark']"
3771,Sabrina,1954,Billy Wilder,"Humphrey Bogart, Audrey Hepburn, William Holden, Walter Hampden",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work ¨C busily running the family corporate empire, he has no time for a wife and family. David is all play ¨C technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.","['two', 'three', 'Linus', 'Paris', 'David', 'Sabrina Fairchild', 'David Larrabee', 'two years']"
3772,From Here to Eternity,1953,Fred Zinnemann,"Burt Lancaster, Montgomery Clift, Deborah Kerr, Donna Reed",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In 1941 Hawaii, a private is cruelly punished for not boxing on his unit's team, while his captain's wife and second in command are falling in love.","['1941', 'Hawaii', 'second']"
3796,Juno,2007,Jason Reitman,"Elliot Page, Michael Cera, Jennifer Garner, Jason Bateman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Faced with an unplanned pregnancy, an offbeat young woman makes an unusual decision regarding her unborn child.",[]
3803,Sideways,2004,Alexander Payne,"Paul Giamatti, Thomas Haden Church, Virginia Madsen, Sandra Oh",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Two middle-aged men embark on a spiritual journey through Californian wine country. One is an unpublished novelist suffering from depression, and the other is only days away from walking down the aisle.","['Two', 'Californian', 'One']"
3806,Whale Rider,2002,Niki Caro,"Keisha Castle-Hughes, Rawiri Paratene, Vicky Haughton, Cliff Curtis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,
3812,You Can Count on Me,2000,Kenneth Lonergan,"Laura Linney, Matthew Broderick, Amy Ryan, Michael Countryman",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A single mother's life is thrown into turmoil after her struggling, rarely-seen younger brother returns to town.",[]
3816,Pleasantville,1998,Gary Ross,"Tobey Maguire, Jeff Daniels, Joan Allen, William H. Macy",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.","['Pleasantville', 'David', 'Jennifer', '1950s']"
3818,The Sweet Hereafter,1997,Atom Egoyan,"Ian Holm, Sarah Polley, Caerthan Banks, Tom McCamus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A small mountain community in Canada is devastated when a school bus accident leaves more than a dozen of its children dead. A big-city lawyer arrives to help the survivors' and victims' families prepare a class-action suit, but his efforts only seem to push the townspeople further apart. At the same time, one teenage survivor of the accident has to reckon with the loss of innocence brought about by a different kind of damage.","['Canada', 'more than a dozen', 'one']"
3819,Leaving Las Vegas,1995,Mike Figgis,"Nicolas Cage, Elisabeth Shue, Julian Sands, Richard Lewis",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Ben Sanderson, an alcoholic Hollywood screenwriter who lost everything because of his drinking, arrives in Las Vegas to drink himself to death. There, he meets and forms an uneasy friendship and non-interference pact with prostitute Sera.","['Ben Sanderson', 'Sera', 'Las Vegas', 'Hollywood']"
3826,Field of Dreams,1989,Phil Alden Robinson,"Kevin Costner, James Earl Jones, Ray Liotta, Amy Madigan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Ray Kinsella is an Iowa farmer who hears a mysterious voice telling him to turn his cornfield into a baseball diamond. He does, but the voice's directions don't stop -- even after the spirits of deceased ballplayers turn up to play.","['Ray Kinsella', 'Iowa']"
3873,Garden State,2004,Zach Braff,"Zach Braff, Peter Sarsgaard, Natalie Portman, Ian Holm",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Andrew returns to his hometown for the funeral of his mother, a journey that reconnects him with past friends. The trip coincides with his decision to stop taking his powerful antidepressants. A chance meeting with Sam - a girl also suffering from various maladies - opens up the possibility of rekindling emotional attachments, confronting his psychologist father, and perhaps beginning a new life.","['Andrew', 'Sam']"
3879,High Fidelity,2000,Stephen Frears,"John Cusack, Iben Hjejle, Todd Louiso, Jack Black",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,"When record store owner Rob Gordon gets dumped by his girlfriend, Laura, because he hasn't changed since they met, he revisits his top five breakups of all time in an attempt to figure out what went wrong. As Rob seeks out his former lovers to find out why they left, he keeps up his efforts to win Laura back.","['Rob', 'five', 'Rob Gordon', 'Laura']"
3882,The Ice Storm,1997,Ang Lee,"Kevin Kline, Joan Allen, Sigourney Weaver, Henry Czerny",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In the weekend after thanksgiving 1973 the Hood family is skidding out of control. Then an ice storm hits, the worst in a century.","['Hood', 'the weekend after thanksgiving 1973', 'a century']"
3884,The English Patient,1996,Anthony Minghella,"Ralph Fiennes, Juliette Binoche, Willem Dafoe, Kristin Scott Thomas",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"In the 1930s, Count Alm¨¢sy is a Hungarian map maker employed by the Royal Geographical Society to chart the vast expanses of the Sahara Desert along with several other prominent explorers. As World War II unfolds, Alm¨¢sy enters into a world of love, betrayal, and politics.","['the Sahara Desert', 'Alm¨¢sy', 'the 1930s', 'Hungarian', 'World War II', 'the Royal Geographical Society']"
3886,Smoke,1995,Wayne Wang,"Harvey Keitel, William Hurt, Giancarlo Esposito, Jos¨¦ Z¨²?iga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.","['Auggie', 'Paul Benjamin', 'Rashid', 'Paul', ""Auggie Wren's"", 'Cole', 'Stranger Rashid']"
3890,Witness,1985,Peter Weir,"Harrison Ford, Kelly McGillis, Lukas Haas, Josef Sommer",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"A sheltered Amish child is the sole witness of a brutal murder in a restroom at a Philadelphia train station, and he must be protected.  The assignment falls to a taciturn detective who goes undercover in a Pennsylvania Dutch community. On the farm, he slowly assimilates despite his urban grit and forges a romantic bond with the child's beautiful mother.","['Philadelphia', 'Pennsylvania Dutch', 'Amish']"
3898,American Graffiti,1973,George Lucas,"Richard Dreyfuss, Ron Howard, Paul Le Mat, Charles Martin Smith",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,['one final night']
3945,Sweeney Todd: The Demon Barber of Fleet Street,2007,Tim Burton,"Johnny Depp, Helena Bonham Carter, Alan Rickman, Timothy Spall",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"The infamous story of Benjamin Barker, a.k.a Sweeney Todd, who sets up a barber shop down in London which is the basis for a sinister partnership with his fellow tenant, Mrs. Lovett. Based on the hit Broadway musical.","['Benjamin Barker', 'Sweeney Todd', 'Lovett', 'Broadway', 'London']"
3954,Punch-Drunk Love,2002,Paul Thomas Anderson,"Adam Sandler, Emily Watson, Philip Seymour Hoffman, Jason Andrews",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.,[]
3958,Ghost World,2001,Terry Zwigoff,"Steve Buscemi, Thora Birch, Scarlett Johansson, Brad Renfro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Two quirky, cynical teenaged girls try to figure out what to do with their lives after high school graduation. After they play a prank on an eccentric, middle aged record collector, one of them befriends him, which causes a rift in the girls' friendship.","['Two', 'one']"
3960,Dogma,1999,Kevin Smith,"Ben Affleck, Matt Damon, Linda Fiorentino, Bud Cort",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"The latest battle in the eternal war between Good and Evil has come to New Jersey in the late, late 20th Century. Angels, demons, apostles and prophets (of a sort) walk among the cynics and innocents of America and duke it out for the fate of humankind.","['New Jersey', 'America', 'the late, late 20th Century']"
3962,Jerry Maguire,1996,Cameron Crowe,"Tom Cruise, Cuba Gooding Jr., Ren¨¦e Zellweger, Kelly Preston",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"Jerry Maguire used to be a typical sports agent: willing to do just about anything he could to get the biggest possible contracts for his clients, plus a nice commission for himself. Then, one day, he suddenly has second thoughts about what he's really doing. When he voices these doubts, he ends up losing his job and all of his clients, save Rod Tidwell, an egomaniacal football player.","['Jerry Maguire', 'one day', 'second', 'Rod Tidwell']"
3964,Mr. Holland's Opus,1995,Stephen Herek,"Richard Dreyfuss, Glenne Headly, Jay Thomas, Olympia Dukakis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"In 1965, passionate musician Glenn Holland takes a day job as a high school music teacher, convinced it's just a small obstacle on the road to his true calling: writing a historic opus. As the decades roll by with the composition unwritten but generations of students inspired through his teaching, Holland must redefine his life's purpose.","['Holland', '1965', 'Glenn Holland']"
3966,Much Ado About Nothing,1993,Kenneth Branagh,"Kenneth Branagh, Emma Thompson, Keanu Reeves, Kate Beckinsale",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.","['Hero', 'Shakespearean', 'Claudio', 'Don John', 'the week', 'Beatrice', 'Benedick', 'Don Pedro']"
